loteria,fecha,numero,serie
tolima,2022-06-21 00:00:00,6857,096
tolima,2022-06-13 00:00:00,3878,139
tolima,2022-06-06 00:00:00,7274,113
tolima,2022-05-31 00:00:00,9935,111
tolima,2022-05-23 00:00:00,9858,116
tolima,2022-05-16 00:00:00,4019,012
tolima,2022-05-09 00:00:00,1117,046
tolima,2022-05-02 00:00:00,3166,107
tolima,2022-04-25 00:00:00,9321,040
tolima,2022-04-18 00:00:00,5926,015
tolima,2022-04-11 00:00:00,5899,047
tolima,2022-04-04 00:00:00,3721,067
tolima,2022-03-28 00:00:00,1487,066
tolima,2022-03-22 00:00:00,2720,133
tolima,2022-03-14 00:00:00,4160,131
tolima,2022-03-07 00:00:00,4677,108
tolima,2022-02-28 00:00:00,6612,120
tolima,2022-02-21 00:00:00,4983,095
tolima,2022-02-14 00:00:00,5535,066
tolima,2022-02-07 00:00:00,8955,048
tolima,2022-01-31 00:00:00,3172,146
tolima,2022-01-24 00:00:00,6090,031
tolima,2022-01-17 00:00:00,6773,015
tolima,2022-01-11 00:00:00,2188,040
tolima,2022-01-03 00:00:00,1676,101
tolima,2021-12-27 00:00:00,0743,022
tolima,2021-12-20 00:00:00,9211,113
tolima,2021-12-13 00:00:00,8749,101
tolima,2021-12-06 00:00:00,2563,016
tolima,2021-11-29 00:00:00,4460,106
tolima,2021-11-22 00:00:00,7066,037
tolima,2021-11-16 00:00:00,4808,030
tolima,2021-11-08 00:00:00,8654,022
tolima,2021-11-02 00:00:00,9153,094
tolima,2021-10-25 00:00:00,2465,031
tolima,2021-10-19 00:00:00,8018,056
tolima,2021-10-11 00:00:00,9330,104
tolima,2021-10-04 00:00:00,1415,126
tolima,2021-09-27 00:00:00,5643,010
tolima,2021-09-20 00:00:00,1113,003
tolima,2021-09-13 00:00:00,0477,052
tolima,2021-09-06 00:00:00,2247,070
tolima,2021-08-30 00:00:00,2624,047
tolima,2021-08-23 00:00:00,4074,147
tolima,2021-08-17 00:00:00,5214,039
tolima,2021-08-09 00:00:00,6427,022
tolima,2021-08-02 00:00:00,3935,023
tolima,2021-07-26 00:00:00,6486,078
tolima,2021-07-19 00:00:00,3224,011
tolima,2021-07-12 00:00:00,6443,091
tolima,2021-07-06 00:00:00,3352,027
tolima,2021-06-28 00:00:00,7734,049
tolima,2021-06-21 00:00:00,2318,059
tolima,2021-06-15 00:00:00,3464,115
tolima,2021-06-08 00:00:00,4971,035
tolima,2021-05-31 00:00:00,9112,097
tolima,2021-05-24 00:00:00,9386,093
tolima,2021-05-18 00:00:00,0821,075
tolima,2021-05-10 00:00:00,7884,110
tolima,2021-05-03 00:00:00,2453,129
tolima,2021-04-26 00:00:00,6313,120
tolima,2021-04-19 00:00:00,8891,140
tolima,2021-04-12 00:00:00,0736,119
tolima,2021-04-05 00:00:00,5226,145
tolima,2021-03-29 00:00:00,1388,022
tolima,2021-03-23 00:00:00,4404,029
tolima,2021-03-15 00:00:00,1409,098
tolima,2021-03-08 00:00:00,8415,064
tolima,2021-03-01 00:00:00,7189,131
tolima,2021-02-22 00:00:00,2114,017
tolima,2021-02-15 00:00:00,2648,142
tolima,2021-02-08 00:00:00,5984,127
tolima,2021-02-01 00:00:00,9021,060
tolima,2021-01-25 00:00:00,1047,040
tolima,2021-01-18 00:00:00,5769,113
tolima,2021-01-12 00:00:00,8637,072
tolima,2021-01-04 00:00:00,6495,038
tolima,2020-12-28 00:00:00,8144,088
tolima,2020-12-21 00:00:00,1058,059
tolima,2020-12-14 00:00:00,1292,093
tolima,2020-12-07 00:00:00,9260,087
tolima,2020-11-30 00:00:00,7574,090
tolima,2020-11-23 00:00:00,9112,063
tolima,2020-11-17 00:00:00,9183,037
tolima,2020-11-09 00:00:00,7389,055
tolima,2020-11-03 00:00:00,2316,098
tolima,2020-10-26 00:00:00,4958,029
tolima,2020-10-19 00:00:00,7191,072
tolima,2020-10-13 00:00:00,3833,124
tolima,2020-10-05 00:00:00,3496,135
tolima,2020-09-28 00:00:00,2516,006
tolima,2020-09-21 00:00:00,0068,143
tolima,2020-09-14 00:00:00,4385,119
tolima,2020-09-07 00:00:00,6414,027
tolima,2020-08-31 00:00:00,6761,037
huila,2022-07-26 00:00:00,7591,112
huila,2022-07-19 00:00:00,9023,019
huila,2022-07-12 00:00:00,7028,061
huila,2022-07-05 00:00:00,9611,064
huila,2022-06-28 00:00:00,4806,139
huila,2022-06-21 00:00:00,1029,069
huila,2022-06-14 00:00:00,7461,011
huila,2022-06-07 00:00:00,3430,049
huila,2022-05-31 00:00:00,2374,070
huila,2022-05-24 00:00:00,0076,009
huila,2022-05-17 00:00:00,5341,070
huila,2022-05-10 00:00:00,3571,102
huila,2022-05-03 00:00:00,9176,105
huila,2022-04-26 00:00:00,7097,029
huila,2022-04-19 00:00:00,6223,096
huila,2022-04-12 00:00:00,4538,054
huila,2022-04-05 00:00:00,9576,036
huila,2022-03-29 00:00:00,9399,031
huila,2022-03-22 00:00:00,1343,134
huila,2022-03-15 00:00:00,2586,037
huila,2022-03-08 00:00:00,5998,025
huila,2022-03-01 00:00:00,4068,015
huila,2022-02-22 00:00:00,2889,049
huila,2022-02-15 00:00:00,5602,021
huila,2022-02-08 00:00:00,3010,117
huila,2022-02-01 00:00:00,2407,033
huila,2022-01-25 00:00:00,9412,131
huila,2022-01-18 00:00:00,4066,084
huila,2022-01-11 00:00:00,9369,101
huila,2022-01-04 00:00:00,9864,015
huila,2021-12-28 00:00:00,8623,003
huila,2021-12-21 00:00:00,7424,076
huila,2021-12-14 00:00:00,5983,083
huila,2021-12-07 00:00:00,5885,090
huila,2021-11-30 00:00:00,9990,020
huila,2021-11-23 00:00:00,5216,050
huila,2021-11-16 00:00:00,9346,040
huila,2021-11-09 00:00:00,6015,024
huila,2021-11-02 00:00:00,6523,131
huila,2021-10-26 00:00:00,6959,094
huila,2021-10-19 00:00:00,7476,030
huila,2021-10-12 00:00:00,9178,121
huila,2021-10-05 00:00:00,4613,026
huila,2021-09-28 00:00:00,2813,014
huila,2021-09-21 00:00:00,4256,063
huila,2021-09-14 00:00:00,9822,139
huila,2021-09-07 00:00:00,4295,078
huila,2021-08-31 00:00:00,8224,001
huila,2021-08-24 00:00:00,7255,129
huila,2021-08-17 00:00:00,1439,111
huila,2021-08-10 00:00:00,2542,048
huila,2021-08-03 00:00:00,2275,021
huila,2021-07-27 00:00:00,8271,023
huila,2021-07-19 00:00:00,0938,011
huila,2021-07-13 00:00:00,6313,024
huila,2021-07-06 00:00:00,0609,070
huila,2021-06-29 00:00:00,9589,097
huila,2021-06-22 00:00:00,0340,066
huila,2021-06-15 00:00:00,8944,060
huila,2021-06-08 00:00:00,2895,010
huila,2021-06-01 00:00:00,1611,125
huila,2021-05-25 00:00:00,3126,049
huila,2021-05-18 00:00:00,0716,064
huila,2021-05-11 00:00:00,9688,082
huila,2021-05-04 00:00:00,5641,092
huila,2021-04-27 00:00:00,3379,136
huila,2021-04-20 00:00:00,7192,133
huila,2021-04-13 00:00:00,4036,026
huila,2021-04-06 00:00:00,6684,006
huila,2021-03-30 00:00:00,4994,041
huila,2021-03-23 00:00:00,5027,076
huila,2021-03-16 00:00:00,9398,044
huila,2021-03-09 00:00:00,7312,022
huila,2021-03-02 00:00:00,6936,126
huila,2021-02-23 00:00:00,6693,005
huila,2021-02-16 00:00:00,8709,134
huila,2021-02-09 00:00:00,5887,108
huila,2021-02-02 00:00:00,4159,063
huila,2021-01-26 00:00:00,0837,123
huila,2021-01-19 00:00:00,5028,067
huila,2021-01-12 00:00:00,0325,130
huila,2021-01-05 00:00:00,0506,114
huila,2020-12-29 00:00:00,9914,050
huila,2020-12-22 00:00:00,6676,098
huila,2020-12-15 00:00:00,2059,130
huila,2020-12-07 00:00:00,9899,098
huila,2020-12-01 00:00:00,9795,006
huila,2020-11-24 00:00:00,7736,074
huila,2020-11-17 00:00:00,1438,046
huila,2020-11-10 00:00:00,6604,114
huila,2020-11-03 00:00:00,3780,011
huila,2020-10-27 00:00:00,5972,128
huila,2020-10-20 00:00:00,5449,121
huila,2020-10-13 00:00:00,2399,051
huila,2020-10-06 00:00:00,4383,123
huila,2020-09-29 00:00:00,2376,106
huila,2020-09-22 00:00:00,4780,017
huila,2020-09-15 00:00:00,9762,045
huila,2020-09-08 00:00:00,4778,059
huila,2020-09-01 00:00:00,8944,125
meta,2022-07-27 00:00:00,4624,112
meta,2022-07-21 00:00:00,4654,108
meta,2022-07-13 00:00:00,3769,104
meta,2022-07-06 00:00:00,7154,027
meta,2022-06-29 00:00:00,1547,014
meta,2022-06-22 00:00:00,3146,031
meta,2022-06-15 00:00:00,6962,059
meta,2022-06-08 00:00:00,4886,087
meta,2022-06-01 00:00:00,6002,023
meta,2022-05-25 00:00:00,2859,020
meta,2022-05-18 00:00:00,9554,067
meta,2022-05-11 00:00:00,9084,017
meta,2022-05-04 00:00:00,1320,129
meta,2022-04-27 00:00:00,5594,065
meta,2022-04-20 00:00:00,8231,097
meta,2022-04-13 00:00:00,3744,118
meta,2022-04-06 00:00:00,1877,046
meta,2022-03-30 00:00:00,5693,038
meta,2022-03-23 00:00:00,8584,012
meta,2022-03-16 00:00:00,7777,126
meta,2022-03-09 00:00:00,1431,043
meta,2022-03-02 00:00:00,5717,025
meta,2022-02-23 00:00:00,6245,115
meta,2022-02-16 00:00:00,0909,098
meta,2022-02-09 00:00:00,9926,047
meta,2022-02-02 00:00:00,8329,093
meta,2022-01-26 00:00:00,7272,004
meta,2022-01-19 00:00:00,7625,060
meta,2022-01-12 00:00:00,0237,097
meta,2022-01-05 00:00:00,2244,122
meta,2021-12-29 00:00:00,0829,071
meta,2021-12-22 00:00:00,6489,116
meta,2021-12-15 00:00:00,6824,084
meta,2021-12-09 00:00:00,9197,058
meta,2021-12-01 00:00:00,6154,092
meta,2021-11-24 00:00:00,2095,096
meta,2021-11-17 00:00:00,4658,002
meta,2021-11-10 00:00:00,9091,050
meta,2021-11-03 00:00:00,5982,084
meta,2021-10-27 00:00:00,4723,055
meta,2021-10-20 00:00:00,0263,078
meta,2021-10-13 00:00:00,1931,038
meta,2021-10-06 00:00:00,1680,096
meta,2021-09-29 00:00:00,4309,078
meta,2021-09-22 00:00:00,9953,096
meta,2021-09-15 00:00:00,4701,088
meta,2021-09-08 00:00:00,9967,082
meta,2021-09-01 00:00:00,3105,017
meta,2021-08-25 00:00:00,6367,104
meta,2021-08-18 00:00:00,6205,022
meta,2021-08-11 00:00:00,8024,084
meta,2021-08-04 00:00:00,2323,035
meta,2021-07-28 00:00:00,8632,054
meta,2021-07-21 00:00:00,3407,018
meta,2021-07-14 00:00:00,3553,087
meta,2021-07-07 00:00:00,1791,039
meta,2021-06-30 00:00:00,6835,021
meta,2021-06-23 00:00:00,4063,125
meta,2021-06-16 00:00:00,1104,091
meta,2021-06-09 00:00:00,0792,096
meta,2021-06-02 00:00:00,1493,066
meta,2021-05-26 00:00:00,9029,008
meta,2021-05-19 00:00:00,4881,029
meta,2021-05-12 00:00:00,1641,043
meta,2021-05-05 00:00:00,8114,124
meta,2021-04-28 00:00:00,2038,098
meta,2021-04-21 00:00:00,2616,029
meta,2021-04-14 00:00:00,8148,068
meta,2021-04-07 00:00:00,3643,007
meta,2021-03-31 00:00:00,3016,114
meta,2021-03-24 00:00:00,4014,005
meta,2021-03-17 00:00:00,6845,124
meta,2021-03-10 00:00:00,5847,065
meta,2021-03-03 00:00:00,4812,059
meta,2021-02-24 00:00:00,2586,017
meta,2021-02-17 00:00:00,5699,036
meta,2021-02-10 00:00:00,5725,096
meta,2021-02-03 00:00:00,9690,078
meta,2021-01-27 00:00:00,4827,032
meta,2021-01-20 00:00:00,5876,052
meta,2021-01-13 00:00:00,3960,120
meta,2021-01-06 00:00:00,3556,063
meta,2020-12-30 00:00:00,0907,101
meta,2020-12-23 00:00:00,5640,099
meta,2020-12-16 00:00:00,6302,003
meta,2020-12-09 00:00:00,1275,119
meta,2020-12-02 00:00:00,5884,061
meta,2020-11-25 00:00:00,1963,048
meta,2020-11-18 00:00:00,2080,117
meta,2020-11-11 00:00:00,2803,089
meta,2020-11-04 00:00:00,1104,081
meta,2020-10-28 00:00:00,3580,042
meta,2020-10-21 00:00:00,1144,044
meta,2020-10-14 00:00:00,7325,079
meta,2020-10-07 00:00:00,3346,129
meta,2020-09-30 00:00:00,5023,126
meta,2020-09-23 00:00:00,7629,040
meta,2020-09-16 00:00:00,8694,126
meta,2020-09-09 00:00:00,0592,044
meta,2020-09-02 00:00:00,4244,114
manizales,2022-07-27 00:00:00,6685,106
manizales,2022-07-21 00:00:00,8187,222
manizales,2022-07-13 00:00:00,3003,013
manizales,2022-07-06 00:00:00,2356,051
manizales,2022-06-29 00:00:00,2487,009
manizales,2022-06-22 00:00:00,2607,022
manizales,2022-06-15 00:00:00,9420,004
manizales,2022-06-08 00:00:00,5165,143
manizales,2022-06-01 00:00:00,0014,005
manizales,2022-05-25 00:00:00,1600,181
manizales,2022-05-18 00:00:00,5249,074
manizales,2022-05-11 00:00:00,2875,163
manizales,2022-05-04 00:00:00,3090,068
manizales,2022-04-27 00:00:00,3123,148
manizales,2022-04-20 00:00:00,8394,093
manizales,2022-04-13 00:00:00,6312,187
manizales,2022-04-06 00:00:00,1016,067
manizales,2022-03-30 00:00:00,1083,145
manizales,2022-03-23 00:00:00,5183,196
manizales,2022-03-16 00:00:00,1680,080
manizales,2022-03-09 00:00:00,0057,049
manizales,2022-03-02 00:00:00,2632,003
manizales,2022-02-23 00:00:00,1721,106
manizales,2022-02-16 00:00:00,6024,026
manizales,2022-02-09 00:00:00,8412,198
manizales,2022-02-02 00:00:00,2104,184
manizales,2022-01-26 00:00:00,0585,059
manizales,2022-01-19 00:00:00,9253,010
manizales,2022-01-12 00:00:00,4851,086
manizales,2022-01-05 00:00:00,9040,131
manizales,2021-12-29 00:00:00,9108,142
manizales,2021-12-22 00:00:00,8359,123
manizales,2021-12-15 00:00:00,5969,031
manizales,2021-12-09 00:00:00,0822,138
manizales,2021-12-01 00:00:00,7017,190
manizales,2021-11-24 00:00:00,5621,168
manizales,2021-11-17 00:00:00,6405,131
manizales,2021-11-10 00:00:00,3519,150
manizales,2021-11-03 00:00:00,6335,053
manizales,2021-10-27 00:00:00,4491,037
manizales,2021-10-20 00:00:00,3771,030
manizales,2021-10-13 00:00:00,1818,169
manizales,2021-10-06 00:00:00,4250,043
manizales,2021-09-29 00:00:00,6610,184
manizales,2021-09-22 00:00:00,7235,155
manizales,2021-09-15 00:00:00,0960,044
manizales,2021-09-08 00:00:00,4880,064
manizales,2021-09-01 00:00:00,4366,056
manizales,2021-08-25 00:00:00,2218,111
manizales,2021-08-18 00:00:00,0434,165
manizales,2021-08-11 00:00:00,9737,012
manizales,2021-08-04 00:00:00,3930,025
manizales,2021-07-28 00:00:00,2552,058
manizales,2021-07-21 00:00:00,4494,035
manizales,2021-07-14 00:00:00,4697,027
manizales,2021-07-07 00:00:00,6420,097
manizales,2021-06-30 00:00:00,0135,197
manizales,2021-06-23 00:00:00,2067,138
manizales,2021-06-16 00:00:00,8498,035
manizales,2021-06-09 00:00:00,3652,031
manizales,2021-06-02 00:00:00,4156,037
manizales,2021-05-26 00:00:00,0700,063
manizales,2021-05-19 00:00:00,0255,139
manizales,2021-05-12 00:00:00,3284,109
manizales,2021-05-05 00:00:00,4393,136
manizales,2021-04-28 00:00:00,5006,079
manizales,2021-04-21 00:00:00,2827,069
manizales,2021-04-14 00:00:00,1462,015
manizales,2021-04-07 00:00:00,1938,126
manizales,2021-03-31 00:00:00,1512,132
manizales,2021-03-24 00:00:00,4052,096
manizales,2021-03-17 00:00:00,1570,053
manizales,2021-03-10 00:00:00,9397,183
manizales,2021-03-03 00:00:00,8175,052
manizales,2021-02-24 00:00:00,3504,194
manizales,2021-02-17 00:00:00,4330,005
manizales,2021-02-10 00:00:00,4623,025
manizales,2021-02-03 00:00:00,5331,186
manizales,2021-01-27 00:00:00,1311,187
manizales,2021-01-20 00:00:00,8717,004
manizales,2021-01-13 00:00:00,8035,018
manizales,2021-01-06 00:00:00,9949,014
manizales,2020-12-30 00:00:00,0967,047
manizales,2020-12-23 00:00:00,1908,116
manizales,2020-12-16 00:00:00,3073,128
manizales,2020-12-09 00:00:00,6523,090
manizales,2020-12-02 00:00:00,1711,060
manizales,2020-11-25 00:00:00,2970,151
manizales,2020-11-18 00:00:00,7181,147
manizales,2020-11-11 00:00:00,5027,039
manizales,2020-11-04 00:00:00,4361,151
manizales,2020-10-28 00:00:00,8481,045
manizales,2020-10-21 00:00:00,8652,137
manizales,2020-10-14 00:00:00,1035,056
manizales,2020-10-07 00:00:00,1696,046
manizales,2020-09-30 00:00:00,4497,099
manizales,2020-09-23 00:00:00,2368,084
manizales,2020-09-16 00:00:00,4071,110
manizales,2020-09-09 00:00:00,5953,091
manizales,2020-09-02 00:00:00,7217,021
quindio,2022-07-28 00:00:00,6165,088
quindio,2022-07-21 00:00:00,2080,029
quindio,2022-07-14 00:00:00,9026,025
quindio,2022-07-07 00:00:00,5642,001
quindio,2022-06-30 00:00:00,6725,121
quindio,2022-06-23 00:00:00,0598,035
quindio,2022-06-16 00:00:00,9638,166
quindio,2022-06-09 00:00:00,6936,166
quindio,2022-06-02 00:00:00,5920,131
quindio,2022-05-26 00:00:00,0374,003
quindio,2022-05-19 00:00:00,2003,018
quindio,2022-05-12 00:00:00,4957,069
quindio,2022-05-05 00:00:00,3831,146
quindio,2022-04-28 00:00:00,2135,117
quindio,2022-04-21 00:00:00,6333,104
quindio,2022-04-07 00:00:00,3503,029
quindio,2022-03-31 00:00:00,6880,097
quindio,2022-03-24 00:00:00,9193,143
quindio,2022-03-17 00:00:00,6663,067
quindio,2022-03-10 00:00:00,2155,007
quindio,2022-03-03 00:00:00,4265,060
quindio,2022-02-24 00:00:00,5188,124
quindio,2022-02-17 00:00:00,4002,094
quindio,2022-02-10 00:00:00,6221,090
quindio,2022-02-03 00:00:00,3512,044
quindio,2022-01-27 00:00:00,9822,071
quindio,2022-01-20 00:00:00,6339,076
quindio,2022-01-13 00:00:00,6143,012
quindio,2022-01-06 00:00:00,0937,152
quindio,2021-12-30 00:00:00,3558,148
quindio,2021-12-23 00:00:00,1205,096
quindio,2021-12-16 00:00:00,6880,073
quindio,2021-12-09 00:00:00,6560,137
quindio,2021-12-02 00:00:00,0123,143
quindio,2021-11-25 00:00:00,6078,087
quindio,2021-11-18 00:00:00,4212,144
quindio,2021-11-11 00:00:00,4670,094
quindio,2021-11-04 00:00:00,8835,168
quindio,2021-10-28 00:00:00,5508,155
quindio,2021-10-21 00:00:00,7720,038
quindio,2021-10-14 00:00:00,0523,108
quindio,2021-10-07 00:00:00,6482,141
quindio,2021-09-30 00:00:00,3915,118
quindio,2021-09-23 00:00:00,0260,027
quindio,2021-09-16 00:00:00,3837,161
quindio,2021-09-09 00:00:00,0064,091
quindio,2021-09-02 00:00:00,1268,116
quindio,2021-08-26 00:00:00,7625,120
quindio,2021-08-19 00:00:00,6767,090
quindio,2021-08-12 00:00:00,6095,098
quindio,2021-08-05 00:00:00,5624,030
quindio,2021-07-29 00:00:00,3790,010
quindio,2021-07-22 00:00:00,7373,065
quindio,2021-07-15 00:00:00,1323,060
quindio,2021-07-08 00:00:00,1647,123
quindio,2021-07-01 00:00:00,5808,071
quindio,2021-06-24 00:00:00,5200,063
quindio,2021-06-17 00:00:00,8600,015
quindio,2021-06-10 00:00:00,0783,141
quindio,2021-06-03 00:00:00,6508,078
quindio,2021-05-27 00:00:00,3207,157
quindio,2021-05-20 00:00:00,4109,054
quindio,2021-05-13 00:00:00,5945,169
quindio,2021-05-06 00:00:00,8788,040
quindio,2021-04-29 00:00:00,7065,049
quindio,2021-04-22 00:00:00,1866,002
quindio,2021-04-15 00:00:00,7392,125
quindio,2021-04-08 00:00:00,7228,060
quindio,2021-03-25 00:00:00,5469,074
quindio,2021-03-18 00:00:00,7207,012
quindio,2021-03-11 00:00:00,1032,046
quindio,2021-03-04 00:00:00,9597,125
quindio,2021-02-25 00:00:00,6801,066
quindio,2021-02-18 00:00:00,3176,020
quindio,2021-02-11 00:00:00,0529,131
quindio,2021-02-04 00:00:00,1592,022
quindio,2021-01-28 00:00:00,4973,081
quindio,2021-01-21 00:00:00,2477,025
quindio,2021-01-14 00:00:00,3874,135
quindio,2021-01-07 00:00:00,7467,009
quindio,2020-12-31 00:00:00,7376,011
quindio,2020-12-24 00:00:00,1696,086
quindio,2020-12-17 00:00:00,9628,099
quindio,2020-12-10 00:00:00,2727,081
quindio,2020-12-03 00:00:00,2549,011
quindio,2020-11-26 00:00:00,1937,030
quindio,2020-11-19 00:00:00,3397,118
quindio,2020-11-12 00:00:00,7152,112
quindio,2020-11-05 00:00:00,3172,034
quindio,2020-10-29 00:00:00,3512,002
quindio,2020-10-22 00:00:00,7046,013
quindio,2020-10-15 00:00:00,4078,018
quindio,2020-10-08 00:00:00,5335,089
quindio,2020-10-01 00:00:00,2082,031
quindio,2020-09-24 00:00:00,1573,004
quindio,2020-09-17 00:00:00,8717,047
quindio,2020-09-10 00:00:00,6333,003
quindio,2020-09-03 00:00:00,9044,115
quindio,2020-08-27 00:00:00,7426,097
quindio,2020-08-20 00:00:00,9423,056
santander,2022-07-29 00:00:00,3161,132
santander,2022-07-22 00:00:00,8558,149
santander,2022-07-15 00:00:00,9137,039
santander,2022-07-08 00:00:00,9567,161
santander,2022-07-01 00:00:00,0694,158
santander,2022-06-24 00:00:00,0710,310
santander,2022-06-17 00:00:00,1209,346
santander,2022-06-10 00:00:00,1661,014
santander,2022-06-03 00:00:00,3722,281
santander,2022-05-27 00:00:00,3923,010
santander,2022-05-20 00:00:00,5334,274
santander,2022-05-13 00:00:00,4306,121
santander,2022-05-06 00:00:00,7583,266
santander,2022-04-29 00:00:00,2560,237
santander,2022-04-22 00:00:00,9207,012
santander,2022-04-13 00:00:00,9087,253
santander,2022-04-08 00:00:00,2257,328
santander,2022-04-01 00:00:00,1754,039
santander,2022-03-25 00:00:00,0346,253
santander,2022-03-18 00:00:00,1751,218
santander,2022-03-11 00:00:00,5963,253
santander,2022-03-04 00:00:00,2060,018
santander,2022-02-25 00:00:00,9044,092
santander,2022-02-18 00:00:00,0849,290
santander,2022-02-11 00:00:00,5121,233
santander,2022-02-04 00:00:00,0159,289
santander,2022-01-28 00:00:00,3539,242
santander,2022-01-21 00:00:00,9911,049
santander,2022-01-14 00:00:00,5629,242
santander,2022-01-07 00:00:00,6429,220
santander,2021-12-31 00:00:00,8275,302
santander,2021-12-24 00:00:00,8287,211
santander,2021-12-17 00:00:00,6193,057
santander,2021-12-10 00:00:00,4602,012
santander,2021-12-03 00:00:00,1078,138
santander,2021-11-26 00:00:00,0576,190
santander,2021-11-19 00:00:00,0044,117
santander,2021-11-12 00:00:00,2886,011
santander,2021-11-05 00:00:00,4990,214
santander,2021-10-29 00:00:00,6835,163
santander,2021-10-22 00:00:00,2055,156
santander,2021-10-15 00:00:00,8791,201
santander,2021-10-08 00:00:00,2930,258
santander,2021-10-01 00:00:00,2619,024
santander,2021-09-24 00:00:00,9094,239
santander,2021-09-17 00:00:00,3140,125
santander,2021-09-10 00:00:00,1886,181
santander,2021-09-03 00:00:00,1356,214
santander,2021-08-27 00:00:00,3601,237
santander,2021-08-20 00:00:00,4267,047
santander,2021-08-13 00:00:00,9104,116
santander,2021-08-06 00:00:00,8491,054
santander,2021-07-30 00:00:00,0477,103
santander,2021-07-23 00:00:00,8131,230
santander,2021-07-16 00:00:00,6234,225
santander,2021-07-09 00:00:00,1445,133
santander,2021-07-02 00:00:00,4304,341
santander,2021-06-25 00:00:00,1880,029
santander,2021-06-18 00:00:00,5536,254
santander,2021-06-11 00:00:00,1795,016
santander,2021-06-04 00:00:00,9080,105
santander,2021-05-28 00:00:00,5958,297
santander,2021-05-21 00:00:00,3628,084
santander,2021-05-14 00:00:00,5636,331
santander,2021-05-07 00:00:00,9883,264
santander,2021-04-30 00:00:00,6452,263
santander,2021-04-23 00:00:00,5947,074
santander,2021-04-16 00:00:00,4219,171
santander,2021-04-09 00:00:00,9107,188
santander,2021-04-03 00:00:00,0854,117
santander,2021-03-26 00:00:00,2961,114
santander,2021-03-19 00:00:00,1313,262
santander,2021-03-12 00:00:00,4765,253
santander,2021-03-05 00:00:00,0378,334
santander,2021-02-26 00:00:00,4508,029
santander,2021-02-19 00:00:00,7312,110
santander,2021-02-12 00:00:00,2877,121
santander,2021-02-05 00:00:00,6858,222
santander,2021-01-29 00:00:00,4970,249
santander,2021-01-22 00:00:00,8682,201
santander,2021-01-15 00:00:00,7299,306
santander,2021-01-08 00:00:00,7206,235
santander,2020-12-31 00:00:00,4477,218
santander,2020-12-24 00:00:00,7409,161
santander,2020-12-18 00:00:00,3386,269
santander,2020-12-11 00:00:00,4581,217
santander,2020-12-04 00:00:00,7328,259
santander,2020-11-27 00:00:00,2828,092
santander,2020-11-20 00:00:00,3309,251
santander,2020-11-13 00:00:00,6709,155
santander,2020-11-06 00:00:00,2629,025
santander,2020-10-30 00:00:00,0547,169
santander,2020-10-23 00:00:00,2904,249
santander,2020-10-16 00:00:00,3483,270
santander,2020-10-09 00:00:00,4455,189
santander,2020-10-02 00:00:00,6728,329
santander,2020-09-25 00:00:00,8874,236
santander,2020-09-18 00:00:00,3402,160
santander,2020-09-11 00:00:00,6005,133
santander,2020-09-04 00:00:00,1192,140
risaralda,2022-07-29 00:00:00,3648,058
risaralda,2022-07-22 00:00:00,6826,088
risaralda,2022-07-15 00:00:00,9287,023
risaralda,2022-07-08 00:00:00,1156,016
risaralda,2022-07-01 00:00:00,6367,096
risaralda,2022-06-24 00:00:00,6456,093
risaralda,2022-06-17 00:00:00,9798,087
risaralda,2022-06-10 00:00:00,1535,042
risaralda,2022-06-03 00:00:00,8457,072
risaralda,2022-05-27 00:00:00,8085,131
risaralda,2022-05-20 00:00:00,7180,132
risaralda,2022-05-13 00:00:00,1446,151
risaralda,2022-05-06 00:00:00,5254,115
risaralda,2022-04-29 00:00:00,2674,103
risaralda,2022-04-22 00:00:00,4992,182
risaralda,2022-04-13 00:00:00,1307,155
risaralda,2022-04-08 00:00:00,0388,192
risaralda,2022-04-01 00:00:00,4840,025
risaralda,2022-03-25 00:00:00,7391,142
risaralda,2022-03-18 00:00:00,3888,196
risaralda,2022-03-11 00:00:00,5939,023
risaralda,2022-03-04 00:00:00,6058,162
risaralda,2022-02-25 00:00:00,4556,180
risaralda,2022-02-18 00:00:00,0132,182
risaralda,2022-02-11 00:00:00,2563,160
risaralda,2022-02-04 00:00:00,0170,047
risaralda,2022-01-28 00:00:00,5842,164
risaralda,2022-01-21 00:00:00,5029,193
risaralda,2022-01-14 00:00:00,5217,179
risaralda,2022-01-07 00:00:00,9992,027
risaralda,2021-12-31 00:00:00,8462,198
risaralda,2021-12-24 00:00:00,2526,187
risaralda,2021-12-17 00:00:00,9191,046
risaralda,2021-12-10 00:00:00,9839,136
risaralda,2021-12-03 00:00:00,8361,129
risaralda,2021-11-26 00:00:00,5179,060
risaralda,2021-11-19 00:00:00,7910,152
risaralda,2021-11-12 00:00:00,1331,160
risaralda,2021-11-05 00:00:00,4806,091
risaralda,2021-10-29 00:00:00,9798,187
risaralda,2021-10-22 00:00:00,8801,116
risaralda,2021-10-15 00:00:00,9846,183
risaralda,2021-10-08 00:00:00,1030,056
risaralda,2021-10-01 00:00:00,8374,085
risaralda,2021-09-24 00:00:00,0412,042
risaralda,2021-09-17 00:00:00,6753,186
risaralda,2021-09-10 00:00:00,2650,033
risaralda,2021-09-03 00:00:00,0957,159
risaralda,2021-08-27 00:00:00,7582,192
risaralda,2021-08-20 00:00:00,4882,161
risaralda,2021-08-13 00:00:00,9734,074
risaralda,2021-08-06 00:00:00,9758,016
